248.7440037178769 2.885469190084203
248.7000030536722 -1.6812342529205615
161.39144236713798 -0.9333775950010645
34.458752929591256 -2.552085302769361
138.02857149363166 -0.9058522327329868
153.05700770112117 -2.078584687968709
37.045008661179224 -3.2738845334394333
187.63681452790914 -1.8718079825881586
16.54207621172668 -3.772130574962167
27.437457920015504 -3.000231019743088
153.27910355057415 -2.092701965645483
28.807973275965242 -3.314647258729799
24.815100977916856 -2.920966361701443
18.238229480762676 -2.565599407171633
21.40797816088796 -3.0122555242297304
14.36446226310377 -3.1060474700406684
63.590209020762444 -2.02303313515095
15.329557157027553 -2.8886116113887867
142.36177824007507 -2.4763094043619227
84.89301313777551 -2.194096950939422
29.618674442615013 -3.1773695064071954
220.48440937694934 -1.689972375220974
29.964120161689436 -2.7806412669571436
36.26215438931004 -3.32575907458463
19.378934766613096 -3.703368824729091
25.110782372127012 -3.00880734752646
132.55603453231925 -3.1672897936473534
146.0011681759461 -2.0487263997686482
29.64011294955231 -3.2671416611399184
173.73865736380424 -2.594007594327299
31.709963669021857 -3.3894838023289284
178.45537947967412 -1.303334169502403
182.97277393320135 -1.3387274866185082
23.651869306937108 -2.9733498142286634
81.06106798376639 -1.6612757382110699
