1.872333717363653705e+02,1.415616675452329218e+03,7.000000000000000000e+00,7.000000000000000000e+00
2.006023084933985956e+02,1.428662745243869722e+03,7.000000000000000000e+00,7.000000000000000000e+00
2.142327806909452192e+02,1.440476548759266734e+03,7.000000000000000000e+00,7.000000000000000000e+00
2.305887393790180795e+02,1.453044408611953259e+03,7.000000000000000000e+00,7.000000000000000000e+00
2.457357343956828117e+02,1.463608210632577538e+03,7.000000000000000000e+00,7.000000000000000000e+00
2.608241411186172627e+02,1.473094162581488490e+03,7.000000000000000000e+00,7.000000000000000000e+00
2.829189789764350280e+02,1.485082566029392183e+03,7.000000000000000000e+00,7.000000000000000000e+00
3.132699431228684261e+02,1.498844670544378459e+03,7.000000000000000000e+00,7.000000000000000000e+00
3.388918233556323685e+02,1.507523889673873782e+03,7.000000000000000000e+00,7.000000000000000000e+00
3.620658202181220986e+02,1.514083576006814837e+03,7.000000000000000000e+00,7.000000000000000000e+00
3.827822689989698119e+02,1.519056952423416078e+03,7.000000000000000000e+00,7.000000000000000000e+00
4.082390878471196629e+02,1.523702902094461024e+03,7.000000000000000000e+00,7.000000000000000000e+00
4.453804639469017275e+02,1.528290727769955993e+03,7.000000000000000000e+00,7.000000000000000000e+00
6.039255014259251766e+02,1.541547297953628004e+03,7.000000000000000000e+00,7.000000000000000000e+00
6.851012019509798847e+02,1.547761786550283432e+03,7.000000000000000000e+00,7.000000000000000000e+00
7.651695254875812680e+02,1.551929055596701801e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.090768882039701566e+02,1.554221573676913977e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.122485465707723051e+02,1.554444190341047943e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.151157285865047015e+02,1.554799023328348994e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.176707606080453843e+02,1.555252714003436267e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.199678416937822476e+02,1.555905449971556664e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.220464700380107388e+02,1.556612943147309124e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.232988242718856782e+02,1.557328543022274971e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.246818695632973686e+02,1.558544573164545000e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.258077312513487414e+02,1.559748558371327817e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.267305680534336716e+02,1.561051796508021653e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.276677817677846178e+02,1.562688390295952559e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.286041869573527947e+02,1.564547183443792164e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.293220991931157187e+02,1.566471842805854976e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.300392837067483924e+02,1.568596481551416218e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.350039028215687722e+02,1.585912976635619998e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.358290761061361991e+02,1.588349091986194253e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.368569086369243450e+02,1.590785944702103734e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.377231148987775669e+02,1.592655594084411860e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.387925058791297488e+02,1.594381551405414939e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.399794216708396561e+02,1.595941284891217947e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.415642658817814663e+02,1.597391365425661206e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.429325180369196460e+02,1.598385143778286874e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.447068571849376895e+02,1.599169308163225651e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.470191850433475338e+02,1.599910990609787405e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.493791696108528413e+02,1.600408424993976951e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.543643562201177701e+02,1.601348711469210684e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.666409137500450015e+02,1.603515449292026460e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.743057761358795688e+02,1.604921027870848775e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.817523865498951636e+02,1.606325820332393050e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.872980046880547889e+02,1.607479268072172999e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.926331263774773106e+02,1.608643063215538859e+03,7.000000000000000000e+00,7.000000000000000000e+00
9.007171823087264784e+02,1.610516827622428536e+03,7.000000000000000000e+00,7.000000000000000000e+00
9.075081837493926287e+02,1.612152571485377848e+03,7.000000000000000000e+00,7.000000000000000000e+00
9.142984517007716931e+02,1.613988302053883672e+03,7.000000000000000000e+00,7.000000000000000000e+00
9.200755419063498266e+02,1.615787010298110545e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.032609316880349070e+03,1.653506662765517831e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.130212469381571282e+03,1.685596040968783200e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.135305032182484865e+03,1.686981352754868567e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.140297042558609974e+03,1.688155205857940018e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.145859236904594582e+03,1.689008972153998911e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.150067155403725337e+03,1.689324463082477450e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.154540782855241559e+03,1.689452065056189895e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.157760644972848240e+03,1.689263961347751319e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.160926314809534233e+03,1.688975668310187757e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.163889697181235533e+03,1.688586639338172972e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.167118666714639403e+03,1.688043050405569375e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.170129801139351912e+03,1.687387557894922793e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.172657964719808660e+03,1.686652513018809259e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.175857562976772897e+03,1.685619975137524307e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.179198119653854519e+03,1.684410197586752474e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.181391655544808600e+03,1.683529489054344594e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.186193643385835458e+03,1.681280761899426579e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.191114071009214967e+03,1.678621401789598167e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.194684575199382380e+03,1.676357021213509142e+03,7.000000000000000000e+00,7.000000000000000000e+00
