# x_m,y_m,w_tr_right_m,w_tr_left_m
111.322757,-142.464846,7.377,6.623
112.026009,-143.181784,7.382,6.618
112.728615,-143.898236,7.387,6.613
113.430546,-144.614332,7.392,6.608
114.131773,-145.330199,7.397,6.603
114.832268,-146.045968,7.402,6.598
115.532003,-146.761767,7.407,6.593
116.230949,-147.477725,7.412,6.588
116.929078,-148.193971,7.418,6.582
117.626362,-148.910635,7.423,6.577
118.322771,-149.627844,7.428,6.572
119.018279,-150.345730,7.433,6.567
119.712855,-151.064419,7.438,6.562
120.406472,-151.784042,7.443,6.557
121.099101,-152.504728,7.448,6.552
121.790715,-153.226605,7.453,6.547
122.481283,-153.949803,7.458,6.542
123.170779,-154.674450,7.463,6.537
123.859173,-155.400675,7.468,6.532
124.546438,-156.128609,7.473,6.527
125.232544,-156.858379,7.478,6.522
125.917464,-157.590115,7.483,6.517
126.601169,-158.323945,7.489,6.511
127.283630,-159.059999,7.494,6.506
127.964819,-159.798406,7.499,6.501
128.644708,-160.539295,7.504,6.496
129.323269,-161.282795,7.509,6.491
130.000472,-162.029035,7.514,6.486
130.676289,-162.778144,7.519,6.481
131.350693,-163.530251,7.524,6.476
132.023654,-164.285484,7.529,6.471
132.695144,-165.043974,7.534,6.466
133.365135,-165.805849,7.539,6.461
134.034071,-166.570634,7.544,6.456
134.704329,-167.335389,7.549,6.451
135.378777,-168.096544,7.555,6.445
136.060286,-168.850529,7.560,6.440
136.751723,-169.593775,7.565,6.435
137.455958,-170.322711,7.570,6.430
138.175860,-171.033770,7.575,6.425
138.914297,-171.723379,7.580,6.420
139.674140,-172.387971,7.585,6.415
140.458257,-173.023976,7.590,6.410
141.269516,-173.627823,7.595,6.405
142.109318,-174.195351,7.600,6.400
142.974081,-174.720398,7.603,6.397
143.859176,-175.196375,7.596,6.404
144.759971,-175.616695,7.589,6.411
145.671834,-175.974772,7.582,6.418
146.590133,-176.264018,7.575,6.425
147.510237,-176.477846,7.568,6.432
148.427515,-176.609669,7.561,6.439
149.337335,-176.652899,7.554,6.446
150.235065,-176.600950,7.536,6.464
151.116076,-176.447246,7.517,6.483
151.976406,-176.188911,7.498,6.502
152.813675,-175.831877,7.479,6.521
153.625740,-175.383359,7.460,6.540
154.410454,-174.850575,7.441,6.559
155.165670,-174.240741,7.414,6.586
155.889244,-173.561073,7.372,6.628
156.579030,-172.818788,7.331,6.669
157.232881,-172.021102,7.290,6.710
157.848652,-171.175232,7.249,6.751
158.424197,-170.288394,7.207,6.793
158.957373,-169.367794,7.166,6.834
159.446294,-168.419632,7.125,6.875
159.889535,-167.448310,7.097,6.903
160.285718,-166.458039,7.071,6.929
160.633467,-165.453031,7.045,6.955
160.931405,-164.437499,7.019,6.981
161.178154,-163.415654,6.993,7.007
161.372338,-162.391709,6.967,7.033
161.512579,-161.369876,6.940,7.060
161.597500,-160.354368,6.983,7.017
161.625724,-159.349396,7.058,6.942
161.595904,-158.359138,7.133,6.867
161.508172,-157.386000,7.208,6.792
161.364802,-156.429826,7.283,6.717
161.168239,-155.490259,7.358,6.642
160.920925,-154.566943,7.433,6.567
160.625304,-153.659521,7.496,6.504
160.283818,-152.767635,7.495,6.505
159.898910,-151.890929,7.494,6.506
159.473024,-151.029045,7.493,6.507
159.008603,-150.181627,7.492,6.508
158.508090,-149.348318,7.491,6.509
157.973927,-148.528761,7.490,6.510
157.408559,-147.722599,7.489,6.511
156.814428,-146.929475,7.487,6.513
156.193978,-146.149032,7.486,6.514
155.549650,-145.380913,7.464,6.536
154.883889,-144.624762,7.436,6.564
154.199138,-143.880221,7.407,6.593
153.497840,-143.146933,7.378,6.622
152.782437,-142.424542,7.349,6.651
152.055373,-141.712691,7.321,6.679
151.319092,-141.011022,7.292,6.708
150.575987,-140.319170,7.263,6.737
149.827456,-139.636571,7.235,6.765
149.073954,-138.962479,7.206,6.794
148.315898,-138.296139,7.177,6.823
147.553707,-137.636796,7.148,6.852
146.787798,-136.983695,7.120,6.880
146.018589,-136.336083,7.091,6.909
145.246498,-135.693204,7.062,6.938
144.471943,-135.054303,7.033,6.967
143.695342,-134.418627,7.005,6.995
142.917113,-133.785420,6.976,7.024
142.137673,-133.153927,6.947,7.053
141.357441,-132.523395,6.919,7.081
140.576835,-131.893068,6.890,7.110
139.796272,-131.262192,6.861,7.139
139.016170,-130.630012,6.832,7.168
138.236947,-129.995774,6.804,7.196
137.459022,-129.358723,6.775,7.225
136.682811,-128.718104,6.746,7.254
135.908733,-128.073162,6.718,7.282
135.137207,-127.423144,6.689,7.311
134.368796,-126.767247,6.660,7.340
133.605948,-126.104078,6.631,7.369
132.852409,-125.431831,6.603,7.397
132.111947,-124.748696,6.574,7.426
131.388335,-124.052858,6.545,7.455
130.685341,-123.342507,6.517,7.483
130.006737,-122.615830,6.488,7.512
129.356294,-121.871015,6.459,7.541
128.737781,-121.106250,6.430,7.570
128.154968,-120.319721,6.402,7.598
127.611628,-119.509618,6.420,7.580
127.111261,-118.674336,6.441,7.559
126.654858,-117.814232,6.463,7.537
126.242032,-116.930734,6.484,7.516
125.872379,-116.025283,6.505,7.495
125.545499,-115.099319,6.526,7.474
125.260988,-114.154282,6.547,7.453
125.018447,-113.191614,6.568,7.432
124.817472,-112.212753,6.589,7.411
124.657661,-111.219142,6.610,7.390
124.538613,-110.212219,6.632,7.368
124.459927,-109.193426,6.656,7.344
124.421425,-108.164548,6.680,7.320
124.424534,-107.129811,6.705,7.295
124.471363,-106.094492,6.729,7.271
124.564028,-105.063871,6.753,7.247
124.704643,-104.043227,6.778,7.222
124.895322,-103.037841,6.802,7.198
125.138219,-102.052997,6.826,7.174
125.435732,-101.094004,6.851,7.149
125.790355,-100.166181,6.808,7.192
126.204583,-99.274849,6.756,7.244
126.680909,-98.425328,6.704,7.296
127.220697,-97.621647,6.652,7.348
127.818975,-96.860621,6.599,7.401
128.468566,-96.136553,6.547,7.453
129.162291,-95.443742,6.495,7.505
129.892971,-94.776490,6.443,7.557
130.653428,-94.129095,6.398,7.602
131.436482,-93.495858,6.464,7.536
132.234955,-92.871080,6.529,7.471
133.041667,-92.249059,6.595,7.405
133.849440,-91.624097,6.660,7.340
134.651095,-90.990493,6.726,7.274
135.440382,-90.343415,6.791,7.209
136.215245,-89.681940,6.857,7.143
136.974810,-89.006252,6.915,7.085
137.718202,-88.316531,6.972,7.028
138.444548,-87.612960,7.029,6.971
139.152972,-86.895720,7.086,6.914
139.842601,-86.164992,7.143,6.857
140.512561,-85.420959,7.201,6.799
141.161977,-84.663802,7.258,6.742
141.789975,-83.893703,7.316,6.684
142.395681,-83.110844,7.394,6.606
142.978221,-82.315405,7.471,6.529
143.536720,-81.507570,7.549,6.451
144.070304,-80.687519,7.626,6.374
144.578100,-79.855434,7.703,6.297
145.059232,-79.011498,7.781,6.219
145.512826,-78.155891,7.858,6.142
145.938009,-77.288796,7.936,6.064
146.333907,-76.410394,8.013,5.987
146.699644,-75.520866,8.085,5.915
147.034346,-74.620395,7.951,6.049
147.337141,-73.709162,7.817,6.183
147.607704,-72.787428,7.683,6.317
147.847369,-71.855684,7.549,6.451
148.057780,-70.914469,7.414,6.586
148.240580,-69.964320,7.280,6.720
148.397415,-69.005775,7.146,6.854
148.529926,-68.039371,7.012,6.988
148.639760,-67.065645,6.878,7.122
148.728558,-66.085135,6.744,7.256
148.797965,-65.098378,6.738,7.262
148.849626,-64.105911,6.745,7.255
148.885183,-63.108273,6.752,7.248
148.906281,-62.105999,6.758,7.242
148.914563,-61.099629,6.765,7.235
148.911674,-60.089698,6.772,7.228
148.899258,-59.076745,6.779,7.221
148.878957,-58.061307,6.786,7.214
148.852417,-57.043922,6.793,7.207
148.821280,-56.025126,6.800,7.200
148.787191,-55.005457,6.807,7.193
148.751794,-53.985452,6.814,7.186
148.716729,-52.965649,6.820,7.180
148.683149,-51.946423,6.827,7.173
148.651157,-50.927807,6.834,7.166
148.620722,-49.909792,6.841,7.159
148.591813,-48.892366,6.848,7.152
148.564400,-47.875519,6.855,7.145
148.538453,-46.859241,6.862,7.138
148.513939,-45.843519,6.869,7.131
148.490828,-44.828345,6.876,7.124
148.469090,-43.813708,6.883,7.117
148.448694,-42.799596,6.889,7.111
148.429608,-41.785999,6.896,7.104
148.411803,-40.772907,6.903,7.097
148.395246,-39.760308,6.910,7.090
148.379908,-38.748193,6.917,7.083
148.365758,-37.736550,6.924,7.076
148.352764,-36.725370,6.931,7.069
148.340897,-35.714641,6.938,7.062
148.330124,-34.704352,6.945,7.055
148.320416,-33.694494,6.951,7.049
148.311741,-32.685055,6.958,7.042
148.304069,-31.676026,6.965,7.035
148.297369,-30.667394,6.972,7.028
148.291610,-29.659150,6.979,7.021
148.286762,-28.651283,6.986,7.014
148.282792,-27.643783,6.993,7.007
148.279672,-26.636638,7.000,7.000
148.277369,-25.629838,7.007,6.993
148.275853,-24.623373,7.014,6.986
148.275094,-23.617232,7.020,6.980
148.275059,-22.611404,7.027,6.973
148.275720,-21.605879,7.034,6.966
148.277044,-20.600646,7.041,6.959
148.279001,-19.595694,7.048,6.952
148.281560,-18.591013,7.055,6.945
148.284691,-17.586593,7.062,6.938
148.288362,-16.582421,7.069,6.931
148.292542,-15.578489,7.076,6.924
148.297202,-14.574785,7.082,6.918
148.302310,-13.571298,7.089,6.911
148.307835,-12.568019,7.096,6.904
148.313746,-11.564936,7.103,6.897
148.320013,-10.562039,7.110,6.890
148.326605,-9.559317,7.117,6.883
148.333491,-8.556760,7.124,6.876
148.340640,-7.554356,7.131,6.869
148.348022,-6.552096,7.138,6.862
148.355605,-5.549968,7.145,6.855
148.363358,-4.547963,7.151,6.849
148.371252,-3.546069,7.158,6.842
148.379255,-2.544276,7.165,6.835
148.387336,-1.542573,7.172,6.828
148.395465,-0.540949,7.179,6.821
148.403610,0.460605,7.186,6.814
148.411742,1.462101,7.193,6.807
148.419828,2.463550,7.200,6.800
148.427839,3.464961,7.207,6.793
148.435743,4.466346,7.213,6.787
148.443510,5.467716,7.220,6.780
148.451108,6.469080,7.227,6.773
148.458508,7.470449,7.234,6.766
148.465677,8.471835,7.241,6.759
148.472586,9.473247,7.248,6.752
148.479204,10.474696,7.255,6.745
148.485499,11.476194,7.262,6.738
148.491442,12.477750,7.269,6.731
148.497000,13.479375,7.276,6.724
148.502144,14.481080,7.282,6.718
148.506842,15.482875,7.289,6.711
148.511064,16.484771,7.296,6.704
148.514779,17.486779,7.303,6.697
148.517956,18.488910,7.310,6.690
148.520565,19.491173,7.317,6.683
148.522573,20.493580,7.324,6.676
148.523951,21.496140,7.331,6.669
148.524669,22.498866,7.338,6.662
148.524694,23.501767,7.344,6.656
148.523996,24.504854,7.351,6.649
148.522545,25.508138,7.358,6.642
148.520309,26.511629,7.365,6.635
148.517258,27.515338,7.372,6.628
148.513361,28.519276,7.379,6.621
148.508587,29.523452,7.386,6.614
148.502905,30.527879,7.393,6.607
148.496285,31.532565,7.400,6.600
148.488696,32.537523,7.407,6.593
148.480114,33.542761,7.413,6.587
148.470594,34.548275,7.420,6.580
148.460236,35.554050,7.427,6.573
148.449142,36.560073,7.434,6.566
148.437412,37.566331,7.441,6.559
148.425145,38.572810,7.448,6.552
148.412444,39.579497,7.455,6.545
148.399409,40.586378,7.462,6.538
148.386140,41.593440,7.469,6.531
148.372739,42.600669,7.475,6.525
148.359305,43.608051,7.482,6.518
148.345940,44.615574,7.489,6.511
148.332744,45.623224,7.496,6.504
148.319819,46.630986,7.503,6.497
148.307264,47.638848,7.510,6.490
148.295180,48.646796,7.517,6.483
148.283668,49.654817,7.524,6.476
148.272829,50.662897,7.531,6.469
148.262764,51.671023,7.538,6.462
148.253573,52.679180,7.544,6.456
148.245357,53.687356,7.551,6.449
148.238216,54.695537,7.558,6.442
148.232251,55.703710,7.565,6.435
148.227564,56.711860,7.572,6.428
148.224254,57.719975,7.579,6.421
148.222422,58.728041,7.586,6.414
148.222169,59.736045,7.593,6.407
148.223597,60.743972,7.600,6.400
148.226804,61.751810,7.606,6.394
148.231893,62.759544,7.613,6.387
148.238963,63.767163,7.620,6.380
148.248116,64.774651,7.627,6.373
148.259452,65.781995,7.634,6.366
148.273073,66.789182,7.641,6.359
148.289077,67.796199,7.648,6.352
148.307567,68.803031,7.655,6.345
148.328643,69.809666,7.662,6.338
148.352406,70.816090,7.669,6.331
148.378956,71.822288,7.675,6.325
148.408394,72.828249,7.682,6.318
148.440821,73.833958,7.689,6.311
148.476337,74.839402,7.696,6.304
148.515044,75.844567,7.703,6.297
148.557041,76.849440,7.710,6.290
148.601859,77.854015,7.717,6.283
148.646407,78.858325,7.724,6.276
148.686843,79.862413,7.731,6.269
148.719323,80.866322,7.737,6.263
148.740006,81.870097,7.744,6.256
148.745048,82.873779,7.751,6.249
148.730606,83.877412,7.758,6.242
148.692839,84.881040,7.765,6.235
148.627904,85.884706,7.772,6.228
148.531958,86.888453,7.779,6.221
148.401158,87.892324,7.786,6.214
148.231119,88.894572,7.793,6.207
148.015387,89.886638,7.800,6.200
147.747020,90.858341,7.806,6.194
147.419071,91.799501,7.815,6.185
147.024598,92.699938,7.826,6.174
146.556657,93.549471,7.837,6.163
146.011907,94.338641,7.847,6.153
145.398074,95.060206,7.858,6.142
144.725003,95.707347,7.869,6.131
144.002543,96.273246,7.880,6.120
143.240538,96.751087,7.890,6.110
142.447053,97.136769,7.853,6.147
141.625121,97.433867,7.806,6.194
140.776893,97.647303,7.760,6.240
139.904516,97.782000,7.713,6.287
139.010141,97.842881,7.667,6.333
138.095917,97.834870,7.620,6.380
137.163993,97.762889,7.573,6.427
136.216518,97.631862,7.527,6.473
135.255642,97.446710,7.480,6.520
134.283513,97.212358,7.433,6.567
133.302283,96.933727,7.403,6.597
132.314098,96.615742,7.379,6.621
131.321110,96.263325,7.355,6.645
130.325466,95.881398,7.330,6.670
129.329318,95.474886,7.306,6.694
128.334812,95.048710,7.282,6.718
127.344100,94.607795,7.257,6.743
126.359331,94.157062,7.233,6.767
125.382653,93.701435,7.209,6.791
124.416215,93.245836,7.185,6.815
123.462147,92.795152,7.160,6.840
122.521353,92.352132,7.136,6.864
121.592885,91.916287,7.112,6.888
120.675640,91.486857,7.087,6.913
119.768514,91.063081,7.063,6.937
118.870404,90.644199,7.039,6.961
117.980206,90.229451,7.015,6.985
117.096818,89.818077,6.990,7.010
116.219135,89.409317,6.966,7.034
115.346054,89.002411,6.942,7.058
114.476473,88.596598,6.918,7.082
113.609287,88.191118,6.893,7.107
112.743393,87.785210,6.869,7.131
111.877687,87.378116,6.845,7.155
111.011067,86.969074,6.820,7.180
110.142430,86.557325,6.796,7.204
109.270670,86.142108,6.772,7.228
108.394686,85.722663,6.748,7.252
107.513374,85.298229,6.723,7.277
106.625630,84.868048,6.699,7.301
105.730351,84.431358,6.675,7.325
104.826434,83.987399,6.651,7.349
103.912809,83.535483,6.626,7.374
102.989322,83.076891,6.602,7.398
102.056817,82.615047,6.578,7.422
101.116191,82.153488,6.553,7.447
100.168338,81.695748,6.529,7.471
99.214156,81.245362,6.505,7.495
98.254539,80.805866,6.481,7.519
97.290383,80.380794,6.456,7.544
96.322584,79.973682,6.432,7.568
95.352037,79.588065,6.408,7.592
94.379638,79.227477,6.383,7.617
93.406283,78.895455,6.359,7.641
92.432868,78.595532,6.335,7.665
91.460287,78.331245,6.311,7.689
90.489437,78.106128,6.286,7.714
89.521214,77.923717,6.299,7.701
88.556512,77.787546,6.334,7.666
87.596229,77.701151,6.368,7.632
86.641258,77.668066,6.402,7.598
85.692497,77.691828,6.437,7.563
84.750840,77.775970,6.471,7.529
83.817251,77.923795,6.506,7.494
82.893627,78.135320,6.540,7.460
81.982558,78.408144,6.575,7.425
81.086649,78.739806,6.609,7.391
80.208506,79.127847,6.643,7.357
79.350735,79.569807,6.598,7.402
78.515940,80.063228,6.530,7.470
77.706727,80.605650,6.461,7.539
76.925702,81.194613,6.393,7.607
76.175469,81.827657,6.325,7.675
75.458635,82.502324,6.256,7.744
74.777805,83.216154,6.188,7.812
74.135584,83.966688,6.119,7.881
73.534578,84.751465,6.051,7.949
72.977392,85.568027,6.121,7.879
72.466631,86.413914,6.304,7.696
72.004901,87.286667,6.488,7.512
71.594808,88.183826,6.671,7.329
71.238956,89.102931,6.854,7.146
70.939952,90.041524,7.037,6.963
70.700400,90.997145,7.221,6.779
70.522906,91.967334,7.332,6.668
70.408788,92.949665,7.338,6.662
70.349378,93.941959,7.344,6.656
70.331347,94.942155,7.350,6.650
70.341337,95.948195,7.356,6.644
70.365993,96.958016,7.362,6.638
70.391958,97.969560,7.368,6.632
70.405875,98.980766,7.374,6.626
70.394389,99.989574,7.380,6.620
70.344142,100.993923,7.386,6.614
70.241778,101.991753,7.392,6.608
70.073941,102.981004,7.398,6.602
69.829181,103.959392,7.404,6.596
69.508166,104.923198,7.408,6.592
69.116305,105.868145,7.412,6.588
68.659021,106.789956,7.416,6.584
68.141736,107.684353,7.419,6.581
67.569871,108.547055,7.423,6.577
66.948849,109.373786,7.427,6.573
66.284091,110.160267,7.431,6.569
65.581019,110.902219,7.435,6.565
64.845054,111.595364,7.438,6.562
64.081116,112.236244,7.442,6.558
63.291479,112.825714,7.446,6.554
62.477553,113.366037,7.454,6.546
61.640746,113.859483,7.468,6.532
60.782466,114.308315,7.481,6.519
59.904124,114.714802,7.495,6.505
59.007127,115.081209,7.509,6.491
58.092884,115.409802,7.522,6.478
57.162805,115.702849,7.536,6.464
56.218297,115.962615,7.550,6.450
55.260770,116.191367,7.563,6.437
54.291632,116.391371,7.577,6.423
53.312292,116.564894,7.591,6.409
52.324159,116.714202,7.602,6.398
51.328641,116.841562,7.604,6.396
50.327148,116.949239,7.605,6.395
49.321088,117.039501,7.607,6.393
48.311870,117.114613,7.608,6.392
47.300903,117.176843,7.610,6.390
46.289595,117.228456,7.612,6.388
45.279355,117.271718,7.613,6.387
44.271592,117.308897,7.615,6.385
43.267311,117.341782,7.616,6.384
42.266252,117.370666,7.618,6.382
41.267907,117.395550,7.620,6.380
40.271767,117.416435,7.621,6.379
39.277325,117.433323,7.623,6.377
38.284072,117.446213,7.624,6.376
37.291501,117.455107,7.626,6.374
36.299103,117.460006,7.627,6.373
35.306371,117.460910,7.629,6.371
34.312795,117.457820,7.631,6.369
33.317869,117.450737,7.632,6.368
32.321083,117.439663,7.634,6.366
31.321930,117.424597,7.635,6.365
30.319902,117.405541,7.637,6.363
29.314491,117.382496,7.639,6.361
28.305189,117.355462,7.640,6.360
27.291487,117.324441,7.642,6.358
26.272877,117.289433,7.643,6.357
25.248852,117.250438,7.645,6.355
24.218903,117.207459,7.646,6.354
23.182522,117.160496,7.648,6.352
22.139212,117.109538,7.650,6.350
21.090734,117.052393,7.651,6.349
20.043794,116.982082,7.653,6.347
19.005752,116.890994,7.654,6.346
17.983972,116.771517,7.656,6.344
16.985814,116.616037,7.657,6.343
16.018640,116.416944,7.651,6.349
15.089813,116.166625,7.639,6.361
14.206693,115.857468,7.627,6.373
13.376643,115.481861,7.615,6.385
12.607025,115.032191,7.603,6.397
11.905146,114.500904,7.592,6.408
11.273309,113.885855,7.580,6.420
10.704799,113.194633,7.568,6.432
10.191961,112.435851,7.560,6.440
9.727137,111.618117,7.560,6.440
9.302671,110.750044,7.560,6.440
8.910907,109.840241,7.560,6.440
8.544186,108.897319,7.560,6.440
8.194853,107.929889,7.560,6.440
7.855250,106.946561,7.560,6.440
7.517722,105.955945,7.560,6.440
7.174695,104.966566,7.560,6.440
6.822222,103.983280,7.560,6.440
6.461265,103.005968,7.560,6.440
6.093133,102.034162,7.560,6.440
5.719138,101.067391,7.560,6.440
5.340589,100.105184,7.560,6.440
4.958798,99.147071,7.560,6.440
4.575074,98.192582,7.560,6.440
4.190728,97.241246,7.560,6.440
3.807071,96.292594,7.560,6.440
3.425413,95.346155,7.560,6.440
3.047065,94.401458,7.560,6.440
2.673336,93.458034,7.560,6.440
2.305538,92.515412,7.560,6.440
1.944982,91.573121,7.560,6.440
1.592976,90.630692,7.560,6.440
1.250833,89.687655,7.559,6.441
0.919862,88.743538,7.559,6.441
0.601373,87.797872,7.559,6.441
0.296679,86.850186,7.559,6.441
0.007088,85.900010,7.559,6.441
-0.266126,84.946886,7.559,6.441
-0.522529,83.990623,7.559,6.441
-0.762519,83.031299,7.559,6.441
-0.986531,82.069002,7.559,6.441
-1.194998,81.103819,7.559,6.441
-1.388355,80.135838,7.559,6.441
-1.567035,79.165148,7.559,6.441
-1.731473,78.191836,7.537,6.463
-1.882102,77.215990,7.509,6.491
-2.019357,76.237699,7.481,6.519
-2.143672,75.257050,7.453,6.547
-2.255479,74.274131,7.424,6.576
-2.355215,73.289030,7.396,6.604
-2.443312,72.301835,7.368,6.632
-2.520204,71.312635,7.340,6.660
-2.586326,70.321516,7.312,6.688
-2.642112,69.328568,7.284,6.716
-2.687995,68.333877,7.256,6.744
-2.724410,67.337533,7.250,6.750
-2.751790,66.339623,7.245,6.755
-2.770570,65.340234,7.240,6.760
-2.781183,64.339455,7.236,6.764
-2.784064,63.337375,7.231,6.769
-2.779646,62.334080,7.226,6.774
-2.768364,61.329659,7.221,6.779
-2.750652,60.324200,7.216,6.784
-2.726943,59.317790,7.211,6.789
-2.697672,58.310519,7.206,6.794
-2.663273,57.302472,7.201,6.799
-2.624179,56.293740,7.197,6.803
-2.580824,55.284409,7.192,6.808
-2.533643,54.274568,7.187,6.813
-2.483070,53.264305,7.182,6.818
-2.429539,52.253707,7.177,6.823
-2.373483,51.242862,7.172,6.828
-2.315337,50.231860,7.167,6.833
-2.255534,49.220786,7.163,6.837
-2.194509,48.209730,7.158,6.842
-2.132696,47.198779,7.153,6.847
-2.070528,46.188022,7.148,6.852
-2.008440,45.177546,7.143,6.857
-1.946865,44.167440,7.138,6.862
-1.886239,43.157791,7.133,6.867
-1.826959,42.148679,7.129,6.871
-1.769131,41.140119,7.124,6.876
-1.712709,40.132091,7.119,6.881
-1.657647,39.124576,7.114,6.886
-1.603898,38.117554,7.109,6.891
-1.551417,37.111006,7.104,6.896
-1.500156,36.104912,7.099,6.901
-1.450070,35.099252,7.094,6.906
-1.401112,34.094007,7.090,6.910
-1.353235,33.089158,7.085,6.915
-1.306394,32.084683,7.080,6.920
-1.260541,31.080565,7.075,6.925
-1.215631,30.076784,7.070,6.930
-1.171616,29.073319,7.065,6.935
-1.128452,28.070151,7.060,6.940
-1.086090,27.067261,7.056,6.944
-1.044486,26.064629,7.051,6.949
-1.003592,25.062236,7.046,6.954
-0.963362,24.060061,7.041,6.959
-0.923749,23.058086,7.036,6.964
-0.884708,22.056290,7.031,6.969
-0.846192,21.054655,7.026,6.974
-0.808155,20.053160,7.021,6.979
-0.770549,19.051785,7.017,6.983
-0.733330,18.050513,7.012,6.988
-0.696449,17.049321,7.007,6.993
-0.659862,16.048192,7.002,6.998
-0.623521,15.047106,6.997,7.003
-0.587381,14.046042,6.992,7.008
-0.551394,13.044982,6.987,7.013
-0.515515,12.043906,6.983,7.017
-0.479697,11.042793,6.978,7.022
-0.443893,10.041626,6.973,7.027
-0.408058,9.040383,6.968,7.032
-0.372145,8.039045,6.963,7.037
-0.336107,7.037594,6.958,7.042
-0.299898,6.036008,6.953,7.047
-0.263472,5.034269,6.949,7.051
-0.226782,4.032357,6.944,7.056
-0.189782,3.030253,6.939,7.061
-0.152426,2.027936,6.934,7.066
-0.114667,1.025388,6.929,7.071
