# x_m,y_m,w_tr_right_m,w_tr_left_m
7797.192091,285.159865,70.461,69.539
7821.985126,282.372428,70.124,69.876
7846.917764,280.800073,69.852,70.148
7871.926568,280.416552,69.583,70.417
7896.948114,281.195653,69.524,70.476
7921.920984,283.115912,69.473,70.527
7946.787934,286.165747,70.098,69.902
7971.492236,290.334807,70.749,69.251
7995.977164,295.612740,71.274,68.726
8020.185993,301.989195,71.790,68.210
8044.061997,309.453818,71.471,68.529
8067.548448,317.996260,71.074,68.926
8090.588622,327.606168,70.795,69.205
8113.135062,338.264474,70.529,69.471
8135.174519,349.919938,70.133,69.867
8156.701637,362.513899,69.724,70.276
8177.711059,375.987698,69.115,70.885
8198.197428,390.282674,68.491,71.509
8218.155386,405.340166,68.311,71.689
8237.579577,421.101515,68.149,71.851
8256.464643,437.508060,68.825,71.175
8274.804842,454.504975,69.514,70.486
8292.591820,472.063336,69.780,70.220
8309.816144,490.164951,70.044,69.956
8326.468377,508.791657,70.889,69.111
8342.539081,527.925295,71.741,68.259
8358.018820,547.547704,71.310,68.690
8372.898157,567.640723,70.834,69.166
8387.167654,588.186193,70.987,69.013
8400.816420,609.166047,71.178,68.822
8413.814113,630.563487,71.316,68.684
8426.116524,652.362618,71.451,68.549
8437.679145,674.547566,71.717,68.283
8448.457468,697.102454,71.997,68.003
8458.406985,720.011408,71.813,68.187
8467.483188,743.258553,71.578,68.422
8475.641570,766.828013,70.748,69.252
8482.838729,790.703605,69.852,70.148
8489.067509,814.859051,69.315,70.685
8494.364253,839.255960,68.813,71.187
8498.767877,863.855225,68.926,71.074
8502.317296,888.617737,69.088,70.912
8505.051424,913.504388,69.006,70.994
8507.009177,938.476071,68.912,71.088
8508.229471,963.493677,69.118,70.882
8508.751222,988.518173,69.335,70.665
8508.613496,1013.521187,68.534,71.466
8507.855670,1038.496164,67.713,72.287
8506.517156,1063.439210,67.780,72.220
8504.637368,1088.346434,67.866,72.134
8502.255719,1113.213945,69.237,70.763
8499.411623,1138.037850,70.647,69.353
8496.144491,1162.814258,71.219,68.781
8492.493739,1187.539277,71.754,68.246
8488.499009,1212.210785,71.939,68.061
8484.200784,1236.833090,72.106,67.894
8479.639736,1261.411961,72.773,67.227
8474.856540,1285.953166,73.467,66.533
8469.891866,1310.462472,73.207,66.793
8464.786388,1334.945648,72.896,67.104
8459.580779,1359.408462,71.961,68.039
8454.315712,1383.856682,70.996,69.004
8449.026397,1408.295262,69.658,70.342
8443.711684,1432.723741,68.303,71.697
8438.355566,1457.139444,67.143,72.857
8432.941994,1481.539690,65.991,74.009
8427.454917,1505.921798,66.086,73.914
8421.878284,1530.283086,66.236,73.764
8416.196046,1554.620873,67.133,72.867
8410.392153,1578.932479,68.063,71.937
8404.451643,1603.215356,68.973,71.027
8398.373899,1627.468711,69.883,70.117
8392.168401,1651.692992,71.099,68.901
8385.844846,1675.888670,72.328,67.672
8379.412927,1700.056217,72.381,67.619
8372.882339,1724.196105,72.390,67.610
8366.262777,1748.308806,72.141,67.859
8359.563933,1772.394791,71.884,68.116
8352.795503,1796.454605,71.721,68.279
8345.967142,1820.491099,71.562,68.438
8339.088458,1844.509866,71.591,68.409
8332.169061,1868.516657,71.627,68.373
8325.218558,1892.517224,71.103,68.897
8318.246556,1916.517319,70.561,69.439
8311.262664,1940.522694,69.463,70.537
8304.276488,1964.539101,68.344,71.656
8297.297932,1988.572326,67.675,72.325
8290.378563,2012.633136,67.025,72.975
8283.654316,2036.742381,67.375,72.625
8277.271320,2060.922129,67.772,72.228
8271.375700,2085.194448,67.748,72.252
8266.113585,2109.581406,67.703,72.297
